colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf
2020-03-26,search.shopping.naver.com,F012050,더조은 국내산KF94마스크 대형 5매 브랜드랜덤발송 - 옥션,옥션,26700,5340,74,490015,94
2020-05-22,search.shopping.naver.com,F012050,마스크 흰색 대형 제로베이 kf94 황사마스크 - 티몬,티몬,1820,1820,74,490015,94
2020-02-19,search.shopping.naver.com,F012091,KF99크린탑755초미세먼지황사마스크/낱개상품/방역마스크 - 11번가,11번가,7500,,14,490010,99
2020-04-07,search.shopping.naver.com,F012050,QUQU 더안심 황사 초미세먼지 차단 방역 마스크 KF94 일회용 대형 1개 - 클릭월드,클릭월드,3400,3400,36,490008,94
2020-04-25,search.shopping.naver.com,F012050,"자연속으로 KF94 미세먼지 황사마스크 [대형/소형] , 뽀로로 방한 마스크 - 알뜰하우스",알뜰하우스,1850,1850,10,490015,94
2020-04-15,search.shopping.naver.com,F012050,[KF80마스크] 대형 일회용 미세먼지 마스크 (국내정품) - 파파몽,파파몽,2400,2400,25,490013,80
2020-04-21,search.shopping.naver.com,F012050,KF94 대형 5매 개별포장 황사 미세먼지 마스크 - 11번가,11번가,12900,2580,57,490015,94
2020-02-11,search.shopping.naver.com,F012091,일회용 마스크 KF94 웰킵스 흰색 대형 / 더스논 봄이몬지 미세먼지 마스크 KF94 - 도로시바토스,도로시바토스,3960,,17,490003,94
2020-05-08,search.shopping.naver.com,F012050,식약처인증 KF94 크린웰 마스크 대형 화이트 5매 (개별포장) - 멸치쇼핑,멸치쇼핑,19600,3920,22,490015,94
2020-04-25,search.shopping.naver.com,F012050,몬스터건강 국내배송 KF94 식약처 인증 황사 방역마스크 바이러스격리 대형 10개(2포) 닥터퓨리 해가든 메이브리즈 3MN95 동국제약 바디럽 크린조이 - 몬스터건강,몬스터건강,49900,2495,7,490002,94
2020-05-10,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 쿠팡,쿠팡,4150,4150,20,490008,94
2020-05-18,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 10매 황사 미세먼지 일회용마스크 - 인터파크,인터파크,27000,2700,4,490001,94
2020-05-19,search.shopping.naver.com,F012050,쉼표리빙 KF94마스크 1개 (5매입) x 5개 (총25매입) - 쿠팡,쿠팡,62500,2500,42,490008,94
2020-05-09,search.shopping.naver.com,F012050,디와이생활건강 KF80 애니케어 흰색 대형마스크 5매 - 롯데홈쇼핑,롯데홈쇼핑,19440,3888,32,490013,80
2020-03-23,search.shopping.naver.com,F012050,(국내 오늘 발송) (5매입) KF94 마스크 대형/국내배송/마스크예방 미세먼지 - 11번가,11번가,25550,5110,79,490015,94
2020-03-20,search.shopping.naver.com,F012050,국내출고 (5매입) KF94 마스크 대형 코로나 마스크예방 미세먼지 - 11번가,11번가,25550,5110,59,490015,94
2020-05-26,search.shopping.naver.com,F012050,엠플러스 MPLUS KF80 마스크/ 황사방역 마스크 /미세먼지 마스크 - 에스에스 유통,에스에스 유통,1850,1850,45,490013,80
2020-05-26,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3800,3800,33,490008,94
2020-02-19,search.shopping.naver.com,F012091,당일발송kf94황사마스크소형어린이마스크x1개식약처 - G마켓,G마켓,2500,,27,490008,94
2020-05-06,search.shopping.naver.com,F012050,KF94 원파인데이 숨마스크 황사미세먼지마스크 대형 흰색 1개 - 위메프,위메프,3000,3000,44,490008,94
2020-02-21,search.shopping.naver.com,F012091,KF99크린탑755초미세먼지황사마스크/낱개상품/방역마스크 - 11번가,11번가,7500,,10,490010,99
2020-05-19,search.shopping.naver.com,F012050,하늬숨 kf94 4중필터 마스크 대형1매 코로나미세먼지 - 인터파크,인터파크,1370,1370,5,490015,94
2020-02-16,search.shopping.naver.com,F012091,크리넥스황사용마스크플러스 KF80 소형1개 - 마미쿨,마미쿨,1610,,39,490009,80
2020-04-15,search.shopping.naver.com,F012050,뉴네퓨어 황사방역마스크 kf94 (5개입) (끈 조절기능) - 위메프,위메프,20000,4000,5,490001,94
2020-04-10,search.shopping.naver.com,F012050,유한킴벌리 크리넥스 KF80 데일리 입체형 황사마스크 - G마켓,G마켓,4310,4310,31,490013,80
2020-05-22,search.shopping.naver.com,F012050,매입 웰킵스 KF94 황사마스크 대형 10매입 - 티몬,티몬,26580,2658,65,490015,94
2020-04-20,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,4150,4150,49,490008,94
2020-02-26,search.shopping.naver.com,F012091,핑크퐁입체마스크[블루 어린이용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,4500,,59,490008,94
2020-03-22,search.shopping.naver.com,F012050,도부 KF80 끌라레루트 마스크 대형 블랙 1세트 5매입 - G마켓,G마켓,24550,4910,35,490013,80
2020-05-20,search.shopping.naver.com,F012050,[KF80 대형 개별포장] 늘푸른 황사마스크(화이트) 10매 - 푸름웰니스,푸름웰니스,17900,1790,4,490013,80
2020-05-04,search.shopping.naver.com,F012050,디와이생활건강 KF80 애니케어 흰색 대형마스크 5매 - 롯데홈쇼핑,롯데홈쇼핑,19440,3888,37,490013,80
2020-02-16,search.shopping.naver.com,F012091,기타 편한숨 황사 방역마스크 KF94 소형 1매입 1개 - 쿠팡,쿠팡,2500,,68,490008,94
2020-04-11,search.shopping.naver.com,F012050,KF94마스크 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3580,3580,21,490008,94
2020-04-03,search.shopping.naver.com,F012050,KF94 마스크 식약처인증 황사 방역 마스크 대형 1매 휴안청플러스 - 패션플러스,패션플러스,2950,2950,35,490015,94
2020-05-10,search.shopping.naver.com,F012050,KF94 코지마스크 대형 1매입 5매입 블랙 화이트 국내생산 - 사라고사,사라고사,23000,4600,45,490015,94
2020-05-26,search.shopping.naver.com,F012050,KF94 미세먼지 황사 방역 마스크 [5개입] 대형 - 마스크팜,마스크팜,9000,1800,7,490015,94
2020-04-30,search.shopping.naver.com,F012050,NEW네퓨어 황사 미세먼지 마스크/웰킵스/아에르/에어퀸/디즈니 마스크/블랙/대형/중형/소형/초소형 KF94/10매 - 몽생미쉘,몽생미쉘,30000,3000,28,490001,94
2020-05-21,search.shopping.naver.com,F012050,뉴 네퓨어 웰킵스 KF94 미세먼지 마스크 대형 소형 아동용 - 119오피스,119오피스,1800,1800,24,490001,94
2020-02-20,search.shopping.naver.com,F012091,kf94 소형 1개 뽀로로 어린이 유아 황사 마스크 국내제조 개별포장 - 라잇뷰티,라잇뷰티,2590,,52,490008,94
2020-04-29,search.shopping.naver.com,F012050,"KF94 황사방역마스크 개별대형1개입/끈조절가능,국산, 식약처인증 - 반짝반짝이네",반짝반짝이네,3200,3200,51,490015,94
2020-05-26,search.shopping.naver.com,F012050,국내생산 일회용 4중필터 미세먼지 일월 황사마스크 / 올가드 KF94 대형 - by씨엘,by씨엘,990,990,24,490015,94
2020-02-12,search.shopping.naver.com,F012091,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 롯데쇼핑,롯데쇼핑,3910,,62,490008,94
2020-05-11,search.shopping.naver.com,F012050,퓨어365 방역마스크 황사 방역용 마스크 (대형) KF94 / KF80 1팩(5매) - 폰케이에스,폰케이에스,13750,2750,46,490015,94
2020-03-22,search.shopping.naver.com,F012050,(당일출고)국산 KF94 마스크 미세먼지 대형10매입 - G마켓,G마켓,47160,4716,78,490015,94
2020-05-03,search.shopping.naver.com,F012050,식약청인증 KF94 보건용마스크(황사마스크) 흰색 대형(1개) - 11번가,11번가,3500,3500,37,490008,94
2020-05-21,search.shopping.naver.com,F012050,[닥터퓨리] 재고확보! [무료배송/당일배송] KF94 메디가드 황사방역용 마스크 대형 화이트 1매입*5 - 위메프,위메프,20900,4180,15,490002,94
2020-04-17,search.shopping.naver.com,F012050,몬스터건강 에코원 1매 대형마스크KF94 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,7900,7900,32,490001,94
2020-04-09,search.shopping.naver.com,F012050,[도부마스크] KF94 대형 10매 외 CM 1 화생방용 화재용 마스크 믿을 수 있는 국내생산 빠른 배송 - 티몬,티몬,36960,3696,8,490015,94
2020-03-17,search.shopping.naver.com,F012050,국산 kf94 마스크 대형 - 도그몰,도그몰,4400,4400,78,490015,94
2020-04-18,search.shopping.naver.com,F012050,애니가드 국내생산 KF80 대형 마스크 1박스 25매입 식약처 인증 - 티몬,티몬,59000,2360,23,490013,80
2020-03-26,search.shopping.naver.com,F012050,늘푸른 황사마스크(KF80)중형 화이트 X 2개 - 11번가,11번가,6230,3115,58,490013,80
2020-04-08,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 X 10매 개별포장 - 티몬,티몬,31850,3185,8,490013,80
2020-02-17,search.shopping.naver.com,F012091,동아 더스논 미세먼지 방역 동아제약 마스크 KF94 - 뉴트리케어,뉴트리케어,3000,,8,490003,94
2020-05-06,search.shopping.naver.com,F012050,소확행몰 엠플러스 국산 미세먼지 황사마스크 KF80 대형 (낱개) - 위메프,위메프,2200,2200,42,490013,80
2020-04-14,search.shopping.naver.com,F012050,(100%당일발송) kf94 미세먼지 마스크(대형)개별포장-이노센트 KF94 3장 - 인터파크,인터파크,9600,3200,71,490015,94
2020-05-28,search.shopping.naver.com,F012050,당일출고 KF80 KF94 소형 중형 대형마스크 1매 개별포장 - 실크트리,실크트리,1980,1980,3,490015,94
2020-04-18,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 삼성전자스토어,삼성전자스토어,2490,2490,5,490008,94
2020-05-12,search.shopping.naver.com,F012050,에코드림 KF94 마스크 국내생산 개별포장 화이트 대형 1매 - 루카스마켓,루카스마켓,3120,3120,43,490015,94
2020-02-27,search.shopping.naver.com,F012091,KF94 식약처 인증 황사 방역마스크 대형 국내제조 개별포장 1개 - Age18,Age18,3800,,52,490008,94
2020-05-07,search.shopping.naver.com,F012050,인가드 KF94 대형마스크 색상/브랜드 랜덤발송 10매 - 옥션,옥션,20000,2000,74,490015,94
2020-05-11,search.shopping.naver.com,F012050,"일동 푸른숲 자연숲 황사마스크,더스논, 동아제약황사방역용마스크kf94, 크린웰 황사방역용마스크 Kf94 - 헬시버퍼팜",헬시버퍼팜,2770,2770,5,490003,94
2020-02-18,search.shopping.naver.com,F012091,네오세이프 입체면마스크[블랙 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3000,,31,490008,94
2020-04-17,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 백색 중형 5매입 1개 - 건강케어,건강케어,17500,3500,32,490008,94
2020-05-26,search.shopping.naver.com,F012050,소확행몰 엠플러스 국산 미세먼지 황사마스크 KF80 대형 (낱개) - 11번가,11번가,1960,1960,62,490013,80
2020-05-25,search.shopping.naver.com,F012050,애니프리 KF80 필터 사용 황사 마스크 10매/당일출고 - 인터파크,인터파크,14000,1400,6,490013,80
2020-04-23,search.shopping.naver.com,F012050,뉴네퓨어 황사방역마스크 kf94 (5개입) (끈 조절기능) - 위메프,위메프,19000,3800,6,490001,94
2020-04-01,search.shopping.naver.com,F012050,국산 kf80 대형 마스크 / 우한코로나 (1인 10개제한) - G마켓,G마켓,4250,4250,68,490013,80
2020-02-27,search.shopping.naver.com,F012091,[더샵스토어] 인기 프리미엄 크린 작은먼지 dust마스크 KF80 대형 1개입 - 위메프,위메프,7810,,25,490013,80
2020-05-29,search.shopping.naver.com,F012050,뉴네퓨어 황사방역용마스크_5개입 황사방역용마스크_KF94_5개입 - 쿠팡,쿠팡,17000,3400,36,490001,94
2020-02-10,search.shopping.naver.com,F012090,대나무 방한마스크 [백색 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광,티몬,2000,,21,490008,94
2020-05-07,search.shopping.naver.com,F012050,마스크 대형 1개씩 개별포장 디자인 랜덤으로 발송 [국내제작 미세먼지마스크] KF94 KF80 일회용마스크 황사마스크 코로나19 - 티몬,티몬,3400,3400,21,490009,80
2020-04-15,search.shopping.naver.com,F012050,[당일배송] KF94 숨쉬기 편한 우리아이 황사방역 마스크 1개 (끈조절가능) - 키즈앤베이비,키즈앤베이비,3600,3600,9,490008,94
2020-05-07,search.shopping.naver.com,F012050,웰킵스 마스크 kf94 화이트 대형 - 쿠팡,쿠팡,3500,3500,76,490015,94
2020-04-21,search.shopping.naver.com,F012050,KF80 마스크 3매입 건영 황사마스크 KF80 대형 3매입 백색 - 반창고닷컴,반창고닷컴,6990,2330,12,490013,80
2020-05-19,search.shopping.naver.com,F012050,판촉물 인쇄 제작 [국산]KF80마스크 대형/개별포장 답례품 기념품 행사기념 - 대한기념품,대한기념품,2640,2640,33,490013,80
2020-05-22,search.shopping.naver.com,F012050,휴그린 KF94 미세먼지 방역마스크 개별포장 대형 10매 1개 - 쿠팡,쿠팡,18500,1850,14,490008,94
2020-05-28,search.shopping.naver.com,F012050,보튼(BOTN) KF94 황사 방역마스크 끈조절 대형1개 (개별포장) - 해밀스토어-Haemil,해밀스토어-Haemil,2050,2050,26,490008,94
2020-04-26,search.shopping.naver.com,F012050,NEW네퓨어 황사 미세먼지 마스크/웰킵스/아에르/에어퀸/디즈니 마스크/블랙/대형/중형/소형/초소형 KF94/10매 - 몽생미쉘,몽생미쉘,30000,3000,34,490001,94
2020-04-05,search.shopping.naver.com,F012050,와이엠마스크 황사마스크KF94 대형/소형 10개(낱개포장) - 엘리드에스떼,엘리드에스떼,30000,3000,42,490015,94
2020-05-01,search.shopping.naver.com,F012050,식약처인증 KF94 코지대형 일회용 블랙 마스크 개별포장1봉지5매 - 위메프,위메프,16500,3300,55,490015,94
2020-04-12,search.shopping.naver.com,F012050,마스크 대형 1개씩 개별포장 디자인 랜덤으로 발송 [국내제작 미세먼지마스크] KF94 KF80 일회용마스크 황사마스크 코로나19 - 티몬,티몬,3510,3510,25,490009,80
2020-04-20,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매 - 쿠팡,쿠팡,7000,3500,60,490013,80
2020-05-09,search.shopping.naver.com,F012050,와이제이씨 엠2보건용 KF94 황사방역 마스크 대형 5매 끈 조절기능 - 탑세이프티,탑세이프티,9900,1980,29,490015,94
2020-02-20,search.shopping.naver.com,F012091,동아제약 황사마스크 더스논 어린이소형 KF94 1개입 - 마미쿨,마미쿨,2500,,18,490003,94
2020-04-21,search.shopping.naver.com,F012050,아이정 KF94 황사 방역용 마스크 F9-W - 아이정,아이정,2350,2350,14,490008,94
2020-03-15,search.shopping.naver.com,F012050,코로나 대응 마스크 대형 KF94 5매 국내생산당일발송Z - 11번가,11번가,29370,5874,28,490015,94
2020-04-20,search.shopping.naver.com,F012050,KF80 마스크 대형 미세먼지 황사 일회용마스크 5매 - G마켓,G마켓,14700,2940,75,490013,80
2020-05-11,search.shopping.naver.com,F012050,건영크린텍 KF94 마스크대형 5매X3봉총15매 - CJmall,CJmall,35060,2337.333333,33,490015,94
2020-02-18,search.shopping.naver.com,F012091,웰클린 황사방역마스크 블랙(중형 KF94) 1매 1개 - 쿠팡,쿠팡,2500,,100,490008,94
2020-02-12,search.shopping.naver.com,F012091,LG생활 에어워셔 뽀로로 미세먼지 마스크 KF94 소형1개 - 11번가,11번가,3480,,24,490008,94
2020-05-26,search.shopping.naver.com,F012050,성인용 마스크 1개 [재고없음]국내산 KF94 성인용 대형 마스크 1개 - 티몬,티몬,2920,2920,35,490008,94
2020-05-05,search.shopping.naver.com,F012050,[블루인더스] 셀온테라피 KF94 미세먼지 마스크 (10매입) 대형 화이트 개별포장 BLUE - 위메프,위메프,23900,2390,15,490015,94
2020-04-08,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - QUQU,QUQU,2900,2900,6,490008,94
2020-04-17,search.shopping.naver.com,F012050,건영크린텍 10매건영 KF94 미세먼지 마스크 대형 white 5매입2 - G마켓,G마켓,33500,3350,72,490015,94
2020-04-29,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 쿠팡,쿠팡,2300,2300,7,490008,94
2020-05-10,search.shopping.naver.com,F012050,[아레카] 아레카 KF94 미세먼지 마스크 / 그레이 대형 1팩 (5매입) - 위메프,위메프,14980,2996,62,490015,94
2020-03-17,search.shopping.naver.com,F012050,방역 마스크 KF94 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,14,490008,94
2020-02-12,search.shopping.naver.com,F012091,기타 오가넥스 미세먼지 황사마스크 KF94 대형 1매입 1개 - 쿠팡,쿠팡,3000,,57,490008,94
2020-04-11,search.shopping.naver.com,F012050,KF94 웰클린 미세먼지 황사방역마스크 (중형) 1개5매입 당일배송 - 슈퍼알맹이,슈퍼알맹이,15500,3100,28,490008,94
